danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster,id
0.256,0.641,1.0,-10.283,1.0,0.0552,0.199,0.0329,0.0853,0.382,203.006,4.0,1HzDhHApjdjXPLHF6GGYhu
0.324,0.938,6.0,-7.332,0.0,0.102,0.032,0.0321,0.0961,0.543,168.131,4.0,11LmqTE2naFULdEP94AUBa
0.611,0.882,9.0,-11.225,1.0,0.0538,0.0847,1.08e-06,0.192,0.605,117.932,1.0,0Puj4YlTm6xNzDDADXHMI9
0.356,0.917,9.0,-6.006,1.0,0.0479,0.0335,0.0,0.406,0.518,171.176,4.0,2HXixVqzzm9rEUIMAWzshl
0.284,0.875,11.0,-6.069,0.0,0.0422,0.00752,0.000461,0.402,0.595,75.009,9.0,57iDDD9N9tTWe75x6qhStw
0.615,0.616,6.0,-10.39,0.0,0.133,0.0399,0.000129,0.348,0.836,170.776,5.0,1L94M3KIu7QluZe63g64rv
0.543,0.529,7.0,-9.717,1.0,0.0301,0.326,0.00269,0.709,0.746,85.126,12.0,5NTZM8YYeKM2YsGSffVIge
0.363,0.982,7.0,-3.621,0.0,0.3,0.00123,0.00218,0.284,0.275,179.23,6.0,3KPwt1LBpt1jVSHz8GXERo
0.509,0.584,0.0,-4.907,1.0,0.057,0.0368,9.96e-05,0.384,0.685,170.411,4.0,65HA9FsYyA2xro9RzNlNmy
0.767,0.787,3.0,-9.897,1.0,0.0331,0.0163,0.583,0.0513,0.964,126.879,3.0,6y20BV5L33R8YXM0YuI38N
0.619,0.579,4.0,-9.307,1.0,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,3.0,5QLHGv0DfpeXLNFo7SFEy1
0.377,0.681,7.0,-8.039,1.0,0.0298,0.00088,0.0023,0.0504,0.285,108.789,10.0,4alHo6RGd0D3OUbTPExTHN
0.634,0.551,3.0,-7.136,1.0,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,3.0,1QEEqeFIZktqIpPI4jSVSF
0.466,0.833,7.0,-4.215,1.0,0.304,0.0266,0.0,0.0327,0.661,88.785,0.0,6VoIBz0VhCyz7OdEoRYDiA
0.723,0.863,2.0,-7.89,1.0,0.0338,0.0383,0.0317,0.128,0.931,136.302,3.0,59WN2psjkt1tyaxjspN8fp
0.563,0.915,7.0,-5.062,1.0,0.08,0.247,8.46e-05,0.0613,0.71,136.345,1.0,2PzU4IB8Dr6mxV3lHuaG34
0.531,0.481,4.0,-11.709,0.0,0.06,0.699,0.0,0.0842,0.491,138.45,7.0,1mfV2kv9RwFKVI8kEQlmOJ
0.599,0.79,4.0,-3.58,1.0,0.043,0.00257,0.00181,0.312,0.961,103.783,1.0,1fDsrQ23eTAVFElUMaf38X
0.489,0.349,2.0,-14.295,0.0,0.0323,0.676,0.0789,0.0866,0.622,124.348,7.0,05NYcsjJwOYq4jIiKPVj9p
0.624,0.91,0.0,-5.703,1.0,0.0297,0.0285,0.000198,0.0789,0.767,104.042,3.0,4YMQXzscifAREG0a7KNGhB
0.538,0.841,9.0,-7.547,1.0,0.0375,0.0424,0.00177,0.312,0.881,93.077,1.0,7kzKAuUzOITUauHAhoMoxA
0.446,0.239,0.0,-13.945,1.0,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,13.0,0emHuukZSuaOzOlsAWHj2W
0.674,0.789,8.0,-6.903,1.0,0.0676,0.00178,0.00708,0.0753,0.918,129.802,1.0,18AXbzPzBS8Y3AkgSxzJPb
0.608,0.768,1.0,-9.911,1.0,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,3.0,1FTSo4v6BOZH9QxKc3MbVM
0.588,0.559,4.0,-4.849,0.0,0.0272,0.128,0.0,0.0977,0.278,123.845,9.0,7b4yGtR0rujvLi5EBfKKJ2
0.575,0.318,0.0,-16.729,1.0,0.109,0.683,0.000202,0.0934,0.385,104.522,11.0,1pXgBjIvALm97lDhroan2E
0.504,0.918,0.0,-3.463,1.0,0.0517,0.00164,2.12e-05,0.78,0.539,92.031,12.0,5p3JunprHCxClJjOmcLV8G
0.437,0.864,4.0,-7.842,0.0,0.0904,0.396,0.0314,0.242,0.749,81.394,9.0,5e3YOg6fIkP0wD5TyxcHOH
0.619,0.67,11.0,-10.322,0.0,0.0353,0.00165,0.0109,0.331,0.777,129.269,5.0,3qT4bUD1MaWpGrTwcvguhb
0.519,0.441,4.0,-14.178,1.0,0.0353,0.0204,0.000453,0.076,0.25,81.334,11.0,45Ia1U4KtIjAPPU7Wv1Sea
0.471,0.839,4.0,-5.928,1.0,0.032,0.00654,0.000278,0.315,0.895,131.362,3.0,7wCmS9TTVUcIhRalDYFgPy
0.252,0.797,11.0,-3.877,1.0,0.0328,0.00458,0.424,0.344,0.199,77.972,10.0,0Nux6Q8aJZ1i4vUpPDBvlX
0.513,0.979,0.0,-6.362,1.0,0.0425,0.0195,0.0951,0.0906,0.94,152.875,3.0,3q9npStSssk7sZWotiNQLK
0.653,0.519,2.0,-10.164,1.0,0.0497,0.406,0.0209,0.101,0.822,98.883,3.0,12yHvSYFXI7PGzNecUvIDu
0.388,0.338,10.0,-10.054,1.0,0.0329,0.652,3.73e-06,0.248,0.478,177.765,13.0,1qRA5BS78u3gME0loMl9AA
0.402,0.597,2.0,-9.258,1.0,0.0327,0.0385,2.09e-06,0.109,0.496,81.806,10.0,2RlgNHKcydI9sayD2Df2xp
0.493,0.586,2.0,-13.916,1.0,0.046,0.0202,0.00106,0.102,0.656,113.618,3.0,7c1Dar0pIAW7w5TzaGjt9t
0.294,0.745,5.0,-9.138,1.0,0.0461,0.05,0.125,0.676,0.347,134.364,12.0,4MYb7NWLwXNDB7bYs3HeX8
0.352,0.911,1.0,-5.23,1.0,0.0747,0.00121,0.0,0.0995,0.236,148.033,10.0,5Z8EDau8uNcP1E8JvmfkZe
0.546,0.9,5.0,-6.728,1.0,0.0691,0.0421,4.57e-05,0.292,0.447,90.591,10.0,003vvx7Niy0yvhvHt4a68B
0.486,0.449,5.0,-10.298,1.0,0.0267,0.166,2.23e-06,0.54,0.549,100.456,12.0,4Q9WS9ARvL7rkokSbnhM96
0.427,0.201,8.0,-13.044,1.0,0.0317,0.745,0.263,0.109,0.0668,105.218,11.0,0pQskrTITgmCMyr85tb9qq
0.651,0.801,0.0,-7.34,1.0,0.0514,0.123,0.0,0.0825,0.776,133.769,3.0,4gHnSNHs8RyVukKoWdS99f
0.367,0.452,10.0,-10.422,1.0,0.0307,0.0353,0.00228,0.689,0.189,113.066,12.0,5jzma6gCzYtKB1DbEwFZKH
0.383,0.97,9.0,-5.638,1.0,0.0435,0.0276,0.0,0.0942,0.62,101.603,10.0,54X78diSLoUDI3joC2bjMz
0.774,0.623,9.0,-5.956,1.0,0.0301,0.295,0.0,0.259,0.801,98.216,1.0,21YxK0klhpfLW8budkJaMF
0.652,0.94,2.0,-7.927,1.0,0.0776,0.0398,0.782,0.0567,0.72,91.242,2.0,2nNdrstKD15nN3xR0KspgS
0.365,0.924,4.0,-7.066,1.0,0.0488,0.0144,0.000254,0.423,0.632,135.811,4.0,5h6SovHOYpIMlAkafxcbq3
0.427,0.459,9.0,-12.442,0.0,0.0332,0.116,0.000103,0.132,0.383,129.878,7.0,4e9hUiLsN4mx61ARosFi7p
0.504,0.911,2.0,-2.97,1.0,0.0738,0.00512,0.0123,0.355,0.671,106.244,10.0,5zH710lFSLtkHbMkslLDjR
0.438,0.805,8.0,-6.237,1.0,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,10.0,70Z9t1qhytWtG4cCmmi7mU
0.595,0.996,2.0,-3.418,1.0,0.0599,0.195,0.0345,0.0351,0.376,152.049,10.0,2aoo2jlRnM3A0NyLQqMN2f
0.615,0.91,11.0,-4.248,1.0,0.0347,0.5,0.511,0.281,0.77,111.013,1.0,5o37x6LpNSec4jSfPIChsQ
0.532,0.767,7.0,-5.509,1.0,0.0574,0.00287,0.000513,0.39,0.755,127.361,1.0,4hq0S6wznq7SHDyMOFXL9i
0.464,0.655,7.0,-9.058,0.0,0.0608,0.0272,1.34e-06,0.328,0.531,169.515,4.0,2SiXAy7TuUkycRVbbWDEpo
0.73,0.487,4.0,-10.991,1.0,0.0303,0.258,0.01,0.0852,0.731,114.965,3.0,3dmqIB2Qxe2XZobw9gXxJ6
